sample,amplicon,lwcn,classification
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,amplicon2,43945849.689,Cyclic
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,amplicon3,6297994.9319,Cyclic
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,amplicon4,0,Linear
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,amplicon1,19184930.1603,Complex-non-cyclic
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,amplicon2,43879849.0104,Cyclic
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,amplicon3,6282033.77338,Cyclic
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,amplicon4,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon1,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon2,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon3,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon4,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon5,3417220.60709,Complex-non-cyclic
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon6,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon7,3702961.18238,Cyclic
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,amplicon8,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,amplicon1,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,amplicon2,0,Linear
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,amplicon3,3417800.28675,Complex-non-cyclic
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,amplicon4,3698779.69652,Complex-non-cyclic
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,amplicon5,0,Linear
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880,amplicon1,0,Linear
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880,amplicon2,0,Complex-non-cyclic
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880,amplicon3,15307913.5919,Cyclic
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882,amplicon1,0,Linear
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882,amplicon2,0,Complex-non-cyclic
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882,amplicon3,15305692.3046,Cyclic
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880,amplicon1,0,Linear
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880,amplicon2,0,Linear
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880,amplicon3,0,Linear
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882,amplicon1,0,Complex-non-cyclic
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882,amplicon2,0,Linear
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882,amplicon3,0,Complex-non-cyclic
TCGA-D7-6817-01A-11D-1880-02_MN_10A-01D-1880,amplicon1,4791576.61148,Cyclic
TCGA-D7-6817-01A-11D-1880-02_MN_10A-01D-1880,amplicon2,221647.070604,Cyclic
TCGA-D7-6817-01A-11D-1880-02_MN_10A-01D-1880,amplicon3,9651638.23505,Complex-non-cyclic
TCGA-D7-6817-01A-11D-1880-02_MN_10A-01D-1880,amplicon4,1080951.62803,Linear
TCGA-D7-6818-01A-11D-1880-02_MN_10A-01D-1880,amplicon1,3336264.42366,Cyclic
TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880,amplicon1,0,Linear
TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880,amplicon2,57013.9259871,Cyclic
TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880,amplicon3,18442182.1835,Cyclic
TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880,amplicon4,68930103.6103,Cyclic
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1880,amplicon1,0,Linear
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1880,amplicon2,0,Linear
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1880,amplicon3,0,Linear
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1880,amplicon4,237541.0268,No-FSCNA
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882,amplicon1,0,Linear
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882,amplicon2,0,Linear
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882,amplicon3,0,Linear
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882,amplicon4,240968.259513,No-FSCNA
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882,amplicon5,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1880,amplicon1,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1880,amplicon2,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1880,amplicon3,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1880,amplicon4,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1882,amplicon1,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1882,amplicon2,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1882,amplicon3,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1882,amplicon4,0,Linear
TCGA-D7-6822-01A-11D-1882-08_MN_10A-01D-1882,amplicon5,0,Linear
TCGA-D7-A4YX-01A-11D-A25D-08_MN_10A-01D-A25E,amplicon1,13694163.8698,Cyclic
TCGA-D8-A27H-01A-11D-A314-09_MN_10A-01D-A17G,amplicon1,0,Complex-non-cyclic
TCGA-D8-A27H-01A-11D-A314-09_MN_10A-01D-A17G,amplicon2,0,Complex-non-cyclic
TCGA-D8-A27H-01A-11D-A314-09_MN_10A-01D-A17G,amplicon3,0,Linear
TCGA-D9-A148-06A-11D-A18Z-02_MN_10A-01D-A18Z,amplicon1,0,No-FSCNA
TCGA-D9-A148-06A-11D-A18Z-02_MN_10A-01D-A19A,amplicon1,0,No-FSCNA
TCGA-D9-A148-06A-11D-A19A-08_MN_10A-01D-A19A,amplicon1,0,No-FSCNA
TCGA-D9-A1JW-06A-11D-A18Z-02_MN_10A-01D-A18Z,amplicon1,0,Linear
TCGA-D9-A1X3-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon1,0,Linear
TCGA-D9-A1X3-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon2,19658156.8875,Complex-non-cyclic
TCGA-D9-A1X3-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon3,0,Complex-non-cyclic
TCGA-D9-A1X3-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon4,112232656.291,Cyclic
TCGA-DA-A1HV-06A-21D-A196-08_MN_10A-01D-A198,amplicon1,0,Linear
TCGA-DA-A1HW-06A-11D-A18Z-02_MN_10A-01D-A18Z,amplicon1,0,Linear
TCGA-DA-A1HW-06A-11D-A18Z-02_MN_10A-01D-A18Z,amplicon2,0,Linear
TCGA-DA-A1HW-06A-11D-A18Z-02_MN_10A-01D-A18Z,amplicon3,50273.6432853,Linear
TCGA-DA-A1HW-06A-11D-A18Z-02_MN_10A-01D-A19A,amplicon1,0,Linear
TCGA-DA-A1HW-06A-11D-A18Z-02_MN_10A-01D-A19A,amplicon2,0,Linear
TCGA-DA-A1HW-06A-11D-A18Z-02_MN_10A-01D-A19A,amplicon3,0,Linear
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A18Z,amplicon1,0,No-FSCNA
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A18Z,amplicon2,0,Linear
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A18Z,amplicon3,0,Linear
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A19A,amplicon1,0,No-FSCNA
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A19A,amplicon2,0,Linear
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A19A,amplicon3,0,Linear
TCGA-DA-A1HW-06A-11D-A19A-08_MN_10A-01D-A19A,amplicon4,22551.0264442,Linear
TCGA-DA-A1I5-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon1,0,Linear
TCGA-DA-A1I8-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon1,453978.6412,Linear
TCGA-DA-A1I8-06A-11D-A18Y-02_MN_10A-01D-A190,amplicon2,0,Linear
TCGA-DA-A1I8-06A-11D-A18Y-02_MN_10A-01D-A199,amplicon1,453729.567138,Linear
TCGA-DA-A1I8-06A-11D-A18Y-02_MN_10A-01D-A199,amplicon2,0,Linear
TCGA-DA-A1I8-06A-11D-A18Y-02_MN_10A-01D-A199,amplicon3,0,Linear
TCGA-DA-A1I8-06A-11D-A197-08_MN_10A-01D-A190,amplicon1,0,Linear
TCGA-DA-A1I8-06A-11D-A197-08_MN_10A-01D-A199,amplicon1,0,Linear
TCGA-DA-A1I8-06A-11D-A197-08_MN_10A-01D-A199,amplicon2,340315.065297,Linear
TCGA-DA-A1I8-06A-11D-A197-08_MN_10A-01D-A199,amplicon3,0,Linear
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon1,0,Complex-non-cyclic
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon2,0,Complex-non-cyclic
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon3,0,Linear
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon4,0,Linear
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon5,0,Linear
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon6,0,Linear
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon7,0,Linear
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon8,0,No-FSCNA
TCGA-DA-A3F3-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon9,0,Linear
TCGA-DA-A3F5-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon1,36202162.3744,Cyclic
TCGA-DA-A3F5-06A-11D-A20D-08_MN_10A-01D-A20D,amplicon2,0,Linear
TCGA-DD-A1EI-01A-11D-A12Z-10_MN_11A-11D-A12Z,amplicon1,0,Linear
TCGA-DD-A1EI-01A-11D-A12Z-10_MN_11A-11D-A12Z,amplicon2,0,Linear
TCGA-DD-A1EI-01A-11D-A12Z-10_MN_11A-11D-A12Z,amplicon3,0,Linear
TCGA-DD-A1EI-01A-11D-A12Z-10_MN_11A-11D-A12Z,amplicon4,0,No-FSCNA
TCGA-DD-A1EI-01A-11D-A12Z-10_MN_11A-11D-A12Z,amplicon5,0,Linear
TCGA-DD-A1EJ-01A-11D-A152-10_MN_10A-01D-A152,amplicon1,0,Linear
TCGA-DD-A3A7-01A-11D-A22F-10_MN_11A-11D-A22F,amplicon1,0,Linear
TCGA-DD-A3A7-01A-11D-A22F-10_MN_11A-11D-A22F,amplicon2,40658.4739729,Linear
TCGA-DD-A4ND-01A-11D-A25V-10_MN_11A-11D-A25V,amplicon1,2754823.70537,Complex-non-cyclic
TCGA-DD-A4NE-01A-11D-A27I-10_MN_11A-11D-A27I,amplicon1,268454.228696,Linear
TCGA-DD-A4NE-01A-11D-A27I-10_MN_11A-11D-A27I,amplicon2,239517.674678,Linear
TCGA-DG-A2KJ-01A-11D-A18J-09_MN_10A-01D-A18J,amplicon1,0,Linear
TCGA-DG-A2KJ-01A-11D-A18J-09_MN_10A-01D-A18J,amplicon2,0,Linear
TCGA-DG-A2KJ-01A-11D-A18J-09_MN_10A-01D-A18J,amplicon3,0,Linear
TCGA-DI-A1NN-01A-11D-A34H-09_MN_11A-21D-A16D,amplicon1,0,Linear
TCGA-DI-A1NN-01A-11D-A34H-09_MN_11A-21D-A16D,amplicon2,17404859.7173,Cyclic
TCGA-DI-A1NN-01A-11D-A34H-09_MN_11A-21D-A16D,amplicon3,251423.422934,Cyclic
TCGA-DK-A1A3-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon1,0,Linear
TCGA-DK-A1A3-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon2,0,Complex-non-cyclic
TCGA-DK-A1A3-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon3,0,Complex-non-cyclic
TCGA-DK-A1A3-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon4,0,Linear
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon1,0,Complex-non-cyclic
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon2,23306378.9132,Cyclic
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon3,0,Complex-non-cyclic
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon4,0,Linear
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon1,0,Linear
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon2,23292246.6815,Cyclic
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon3,10763.4825756,Complex-non-cyclic
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon4,0,Linear
TCGA-DK-A1A5-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon5,0,Linear
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon1,0,Linear
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon2,9028933.70139,Cyclic
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon3,2857693.08784,Complex-non-cyclic
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon4,0,Linear
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon1,0,Linear
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon2,9028442.0001,Cyclic
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon3,3062038.66246,Complex-non-cyclic
TCGA-DK-A1A5-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon4,0,No-FSCNA
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon10,10273724.7016,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon1,4492232.30352,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon2,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon3,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon4,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon5,2083524.97504,Complex-non-cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon6,339720.835974,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon7,918897.942326,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon8,969580.288747,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon9,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon1,4486022.71906,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon2,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon3,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon4,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon5,2082724.70267,Complex-non-cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon6,0,Linear
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon7,916939.493903,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon8,972554.485399,Cyclic
TCGA-DK-A1A6-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon9,10279420.456,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon10,965721.116315,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon11,1148242.11568,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon12,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon13,3780481.05611,Complex-non-cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon1,8113104.9592,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon2,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon3,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon4,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon5,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon6,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon7,1423.25386816,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon8,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon9,344308.769815,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon10,363981.368952,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon11,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon12,965786.936495,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon13,1151948.96284,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon14,3599209.07401,Complex-non-cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon1,0,No-FSCNA
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon2,8086745.78677,Cyclic
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon3,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon4,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon5,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon6,0,No-FSCNA
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon7,0,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon8,1803.32785182,Linear
TCGA-DK-A1A6-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon9,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon10,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon11,16706.8932794,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon12,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon13,2793321.7707,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon14,18472034.4793,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon15,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon16,118563.938232,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon17,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon18,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon19,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon1,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon20,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon21,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon2,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon3,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon4,13366374.1238,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon5,883950.551734,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon6,4504511.13778,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon7,8720093.05844,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon8,590081.18743,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13U,amplicon9,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon10,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon11,13528.6097603,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon12,2798316.76651,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon13,15993612.9536,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon14,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon15,123452.051559,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon16,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon17,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon18,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon19,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon1,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon20,0,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon2,915897.437853,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon3,13491420.4838,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon4,635357.773236,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon5,837682.799451,Linear
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon6,4509754.63157,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon7,8799871.23476,Cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon8,592469.164591,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13U-02_MN_10A-01D-A13W,amplicon9,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon10,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon11,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon12,0,No-FSCNA
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon13,4115.11987641,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon14,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon15,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon16,4689175.37746,Cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon17,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon18,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon19,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon1,1479331.109,No-FSCNA
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon20,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon21,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon22,16169.4210401,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon23,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon24,0,No-FSCNA
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon25,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon26,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon27,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon28,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon29,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon2,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon30,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon31,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon3,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon4,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon5,564965.838407,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon6,7054529.54161,Cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon7,0,Cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon8,0,Complex-non-cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13U,amplicon9,250527.995249,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon10,0,Linear
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon11,0,Cyclic
TCGA-DK-A1A7-01A-11D-A13W-08_MN_10A-01D-A13W,amplicon12,0,Complex-non-cyclic
