sample,amplicon,lwcn,classification
6a5a8b365abd0ddfd1d6e7af::DO43610-SP95126,amplicon61,0.350778865584,Invalid
6a5a8b365abd0ddfd1d6e7af::DO43610-SP95126,amplicon62,0.235975979834,Invalid
6a5a8b365abd0ddfd1d6e7af::DO43610-SP95126,amplicon7,0.0658046654692,Invalid
6a5a8b365abd0ddfd1d6e7af::DO43610-SP95126,amplicon8,0.461798071193,Invalid
6a5a8b365abd0ddfd1d6e7af::DO43610-SP95126,amplicon9,0.844500697927,Invalid
6a5a8b365abd0ddfd1d6e7af::DO43658-SP95222,amplicon1,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO43658-SP95222,amplicon2,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO43658-SP95222,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43658-SP95222,amplicon4,0.000336731637394,Linear
6a5a8b365abd0ddfd1d6e7af::DO43658-SP95222,amplicon5,0.1400606988,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon10,0.0847137463452,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon2,0.000324171586263,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon4,0.302381534286,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon6,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon8,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43811-SP95550,amplicon9,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon3,0.0277154075595,Linear
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon5,0.688432496086,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon6,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO43859-SP95646,amplicon7,0.709824612153,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44091-SP96120,amplicon1,0.409003775157,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44094-SP96126,amplicon1,0.608464972373,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44095-SP96129,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44095-SP96129,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44097-SP96136,amplicon1,0.676528719899,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44097-SP96136,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44097-SP96136,amplicon3,0.445109364982,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44097-SP96136,amplicon4,0.0677715564705,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44097-SP96136,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44097-SP96136,amplicon6,0.489059430808,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44103-SP96147,amplicon1,0.857608384716,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44103-SP96147,amplicon2,0.657359327006,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO44103-SP96147,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44103-SP96147,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44111-SP96163,amplicon1,0.2682375356,Linear
6a5a8b365abd0ddfd1d6e7af::DO44273-SP96511,amplicon1,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO44285-SP96540,amplicon1,0.653570984416,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO4449-SP9433,amplicon1,0.120005012311,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO4449-SP9433,amplicon2,1.16707002445e-06,Linear
6a5a8b365abd0ddfd1d6e7af::DO44517-SP97249,amplicon1,0.949811432431,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO4473-SP9481,amplicon1,0.149644723377,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO4473-SP9481,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO4473-SP9481,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO4473-SP9481,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44872-SP98053,amplicon1,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO44877-SP98065,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44877-SP98065,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44877-SP98065,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44889-SP98092,amplicon1,0.568457432575,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO44978-SP98297,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44978-SP98297,amplicon2,0,Invalid
6a5a8b365abd0ddfd1d6e7af::DO44982-SP98305,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO44982-SP98305,amplicon2,0.010777177921,Linear
6a5a8b365abd0ddfd1d6e7af::DO44986-SP98313,amplicon1,0.108117719753,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45029-SP98833,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45029-SP98833,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45031-SP98835,amplicon1,0.187117691332,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45039-SP98843,amplicon1,0.0657593859163,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45043-SP98847,amplicon1,0.00102004472153,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45043-SP98847,amplicon2,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45043-SP98847,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45057-SP98861,amplicon1,0.429058237766,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45057-SP98861,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45057-SP98861,amplicon3,0.158104359557,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45057-SP98861,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45057-SP98861,amplicon5,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon1,0.152071613548,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon2,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon4,0.560871823998,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon6,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45065-SP98869,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45067-SP98871,amplicon1,0.607673476331,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45071-SP98875,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45071-SP98875,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45071-SP98875,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45071-SP98875,amplicon4,3.98505428145e-05,Linear
6a5a8b365abd0ddfd1d6e7af::DO45071-SP98875,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45077-SP98881,amplicon1,0.272343705111,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45079-SP98883,amplicon1,0.0102977285555,Linear
6a5a8b365abd0ddfd1d6e7af::DO45083-SP98887,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45085-SP98889,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45085-SP98889,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45085-SP98889,amplicon3,0.678350413627,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45085-SP98889,amplicon4,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO45085-SP98889,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45089-SP98893,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45103-SP98925,amplicon1,0.462373469017,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45115-SP98949,amplicon1,0.183331498264,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45123-SP98965,amplicon1,0.163352838482,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45137-SP98991,amplicon1,0.60310977097,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45141-SP99003,amplicon1,0.774749214242,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45141-SP99003,amplicon2,0.0487559854523,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45147-SP99013,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45161-SP99045,amplicon1,0.435472239964,Linear
6a5a8b365abd0ddfd1d6e7af::DO45169-SP99061,amplicon1,0.0722730117895,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45173-SP99069,amplicon1,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO45173-SP99069,amplicon2,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO45181-SP99085,amplicon1,0.122447525466,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45185-SP99093,amplicon1,0.432798384105,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45191-SP99105,amplicon1,0.39510510289,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45193-SP99109,amplicon1,0.211897785669,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45197-SP99117,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45197-SP99117,amplicon2,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45197-SP99117,amplicon3,0.182469213006,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45205-SP99133,amplicon1,0.149666801259,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45211-SP99145,amplicon1,0.653849485254,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45213-SP99149,amplicon1,6.77952860933e-05,Linear
6a5a8b365abd0ddfd1d6e7af::DO45221-SP99165,amplicon1,0.487378244764,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45233-SP99189,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45239-SP99201,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45245-SP99213,amplicon1,0.0607720869448,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45245-SP99213,amplicon2,0.165656888606,Linear
6a5a8b365abd0ddfd1d6e7af::DO45247-SP99217,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45247-SP99217,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45247-SP99217,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45253-SP99229,amplicon1,0.120567269999,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45259-SP99241,amplicon1,0.0027600770953,Invalid
6a5a8b365abd0ddfd1d6e7af::DO45263-SP99249,amplicon1,0.375241137683,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45265-SP99253,amplicon1,0.166287935107,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45267-SP99257,amplicon1,0.655818299233,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45269-SP99261,amplicon1,0.0248157612425,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45281-SP99287,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45281-SP99287,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45281-SP99289,amplicon1,0.462471774009,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO45283-SP99293,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45283-SP99293,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45283-SP99293,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45283-SP99293,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO45297-SP99321,amplicon1,0.0562055501485,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO45305-SP99337,amplicon1,0,Invalid
6a5a8b365abd0ddfd1d6e7af::DO46327-SP101519,amplicon1,0.490778012754,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon1,0.548724728619,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon2,0.1744249981,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon4,0.148136558736,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon5,0.116764479019,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon6,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46328-SP101521,amplicon7,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon1,0.332800102209,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon3,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon4,0.0048707407318,Linear
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon5,0.422953866561,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon6,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46330-SP101526,amplicon8,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46331-SP101528,amplicon1,0.23157069901,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46331-SP101528,amplicon2,0.851643620705,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46331-SP101528,amplicon3,8.62065461811e-05,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46331-SP101528,amplicon4,0.679316233892,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46332-SP101530,amplicon1,0.123529677509,Linear
6a5a8b365abd0ddfd1d6e7af::DO46334-SP101536,amplicon1,0.00121917071955,Linear
6a5a8b365abd0ddfd1d6e7af::DO46336-SP101540,amplicon1,0.225123441902,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46336-SP101540,amplicon2,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46336-SP101540,amplicon3,0.501005047056,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46336-SP101540,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46338-SP101544,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46338-SP101544,amplicon2,0.0695513960834,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46338-SP101544,amplicon3,0.639323806919,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46338-SP101544,amplicon4,0.000233301076047,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46338-SP101544,amplicon5,0.101086366224,Linear
6a5a8b365abd0ddfd1d6e7af::DO46338-SP101544,amplicon6,0.225665629211,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46340-SP101548,amplicon1,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46340-SP101548,amplicon2,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46342-SP101552,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46346-SP101564,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46346-SP101564,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46346-SP101564,amplicon3,0.333295370019,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46346-SP101564,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46348-SP101568,amplicon1,0.455104133168,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46350-SP101572,amplicon1,0.543902122937,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46350-SP101572,amplicon2,0.459210687708,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46352-SP101576,amplicon1,0.729486779993,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46352-SP101576,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46352-SP101576,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46352-SP101576,amplicon4,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46352-SP101576,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46354-SP101580,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46354-SP101580,amplicon2,0.274002509643,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46354-SP101580,amplicon3,0.000658714108559,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46354-SP101580,amplicon4,0.700247665152,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46354-SP101580,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon1,0.0883117198508,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon2,0.599168846389,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon5,0.00626173359888,Linear
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon6,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon7,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon8,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46356-SP101584,amplicon9,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46358-SP101588,amplicon1,0.314028222743,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46360-SP101592,amplicon1,0.46306711558,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46360-SP101592,amplicon2,0.180203154616,Linear
6a5a8b365abd0ddfd1d6e7af::DO46360-SP101592,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46362-SP101596,amplicon1,0.206852752537,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46370-SP101616,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46370-SP101616,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46370-SP101616,amplicon3,0.242014977206,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46370-SP101616,amplicon4,0.195970692085,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46370-SP101616,amplicon5,0.00474112370438,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46370-SP101616,amplicon6,0.0135732572415,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46372-SP101622,amplicon1,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46372-SP101622,amplicon2,0.00170824535411,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46372-SP101622,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46376-SP101634,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46378-SP101642,amplicon1,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46378-SP101642,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46378-SP101642,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46378-SP101642,amplicon4,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46388-SP101666,amplicon1,0.000130761965609,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon1,0.00410270804633,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon2,0.380483251226,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon4,0.00583885513406,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon6,5.13194004773e-06,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon8,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46392-SP101674,amplicon9,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46394-SP101678,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46394-SP101678,amplicon2,0.252876079218,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46394-SP101678,amplicon3,0.248706295571,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon1,0.112513785528,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon2,0.390356216907,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon4,0.129639806242,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon6,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46396-SP101682,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46398-SP101686,amplicon1,0.168007174663,Linear
6a5a8b365abd0ddfd1d6e7af::DO46398-SP101686,amplicon2,0.2518671136,Linear
6a5a8b365abd0ddfd1d6e7af::DO46398-SP101686,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46402-SP101694,amplicon1,0.0366305810201,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46402-SP101694,amplicon2,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46402-SP101694,amplicon3,0.000157699094964,Linear
6a5a8b365abd0ddfd1d6e7af::DO46404-SP101700,amplicon1,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46404-SP101700,amplicon2,0.530182959906,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46404-SP101700,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46408-SP101708,amplicon1,0.226680086027,Linear
6a5a8b365abd0ddfd1d6e7af::DO46408-SP101708,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46408-SP101708,amplicon3,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46408-SP101708,amplicon4,0.670835365237,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46408-SP101708,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46412-SP101716,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46412-SP101716,amplicon2,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46412-SP101716,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46412-SP101716,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46412-SP101716,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46412-SP101716,amplicon6,0.778606595461,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon1,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon2,0.0245264918694,Linear
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon3,0.00107410683838,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon4,0.000274930451885,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon6,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon7,0,Invalid
6a5a8b365abd0ddfd1d6e7af::DO46416-SP101724,amplicon8,0.328157042996,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon1,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon10,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon11,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon12,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon2,0.200387889545,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon3,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon6,0,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon8,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46424-SP101740,amplicon9,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46473-SP101845,amplicon1,0.295387888647,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46473-SP101845,amplicon2,0.144576491468,No-FSCNA
6a5a8b365abd0ddfd1d6e7af::DO46493-SP101891,amplicon1,4.04053891958e-05,Linear
6a5a8b365abd0ddfd1d6e7af::DO46493-SP101891,amplicon2,5.69894984292e-05,Linear
6a5a8b365abd0ddfd1d6e7af::DO46498-SP101921,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon2,1.86984781994e-05,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon3,0,Complex-non-cyclic
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon4,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon5,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon6,0.311603805373,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon7,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46503-SP101931,amplicon8,0.0630655643667,Cyclic
6a5a8b365abd0ddfd1d6e7af::DO46542-SP102015,amplicon1,0.363837604665,Linear
6a5a8b365abd0ddfd1d6e7af::DO46556-SP102045,amplicon1,0,Linear
6a5a8b365abd0ddfd1d6e7af::DO46556-SP102045,amplicon2,0,Linear
